pno, rtt
887, 0.07956361770629883
888, 0.0794835090637207
889, 0.12380385398864746
890, 0.08634328842163086
891, 0.07941675186157227
892, 0.08760547637939453
893, 0.09156394004821777
894, 0.09053564071655273
895, 0.08759140968322754
896, 0.08930778503417969
897, 0.11035966873168945
898, 0.07955193519592285
899, 0.08777785301208496
900, 0.09725379943847656
901, 0.06996655464172363
902, 0.07563161849975586
903, 0.07985639572143555
904, 0.07811951637268066
905, 0.06993603706359863
906, 0.07807469367980957
907, 0.0659945011138916
908, 0.07491922378540039
909, 0.06835508346557617
910, 0.07729744911193848
911, 0.09254789352416992
912, 0.07747077941894531
913, 0.08538985252380371
914, 0.10686564445495605
915, 0.16312193870544434
916, 0.09888935089111328
917, 0.1376330852508545
918, 0.08427023887634277
919, 0.07223391532897949
920, 0.08927178382873535
921, 0.07841825485229492
922, 0.06897568702697754
923, 0.07485055923461914
924, 0.06654047966003418
925, 0.07489538192749023
926, 0.06826066970825195
927, 0.06708312034606934
928, 0.07693052291870117
929, 0.06776046752929688
930, 0.06921172142028809
931, 0.07764267921447754
932, 0.08826470375061035
933, 0.07490324974060059
934, 0.07254338264465332
935, 0.06487298011779785
936, 0.06439661979675293
937, 0.06681203842163086
938, 0.0808708667755127
939, 0.0796961784362793
940, 0.075653076171875
941, 0.07129931449890137
942, 0.07418203353881836
943, 0.07204294204711914
944, 0.0734093189239502
945, 0.08858442306518555
946, 0.08895087242126465
947, 0.07998394966125488
948, 0.07829928398132324
949, 0.06881332397460938
950, 0.07679033279418945
951, 0.07797956466674805
952, 0.07712841033935547
953, 0.08066821098327637
954, 0.06742477416992188
955, 0.08196878433227539
956, 0.07657599449157715
957, 0.11362838745117188
958, 0.08462810516357422
959, 0.07039809226989746
960, 0.08028626441955566
961, 0.06638479232788086
962, 0.06640243530273438
963, 0.07600140571594238
964, 0.06787633895874023
965, 0.07438397407531738
966, 0.0816795825958252
967, 0.07516622543334961
968, 0.09254741668701172
969, 0.07575035095214844
970, 0.06857633590698242
971, 0.07340097427368164
972, 0.08997273445129395
973, 0.07724928855895996
974, 0.07941532135009766
975, 0.08057999610900879
976, 0.07709932327270508
977, 0.0815129280090332
978, 0.06765604019165039
979, 0.07725405693054199
980, 0.07924127578735352
981, 0.08736443519592285
982, 0.07758903503417969
983, 0.11675310134887695
984, 0.0756673812866211
985, 0.07596397399902344
986, 0.07381725311279297
987, 0.07068419456481934
988, 0.07838010787963867
989, 0.07903718948364258
990, 0.07559967041015625
991, 0.09878087043762207
992, 0.07791733741760254
993, 0.0829465389251709
994, 0.06799912452697754
995, 0.0722191333770752
996, 0.06998181343078613
997, 0.06747603416442871
998, 0.07784676551818848
999, 0.07239317893981934
1000, 0.07099485397338867
